Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2025-12-08T05:00:00.000Z,482.7402510192,490.1173719905,482.2325023858,488.8430480957,21965900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-09T05:00:00.000Z,486.9315555169,489.9381552505,486.3342095719,489.8385925293,14696100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-10T05:00:00.000Z,481.8840433319,482.1030691733,472.9737111601,476.438293457,35756200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-11T05:00:00.000Z,474.5168367702,483.8751552221,473.7502311674,481.3265075684,24669200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-12T05:00:00.000Z,477.6927059881,480.3110506383,474.2281237707,476.408416748,21248100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-15T05:00:00.000Z,477.971463966,478.5887103106,470.4250531781,472.7148742676,23727700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-16T05:00:00.000Z,469.8177748762,475.7712732838,468.792342631,474.277923584,20705600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-17T05:00:00.000Z,474.7956002424,477.871896933,472.8940646733,474.0090942383,24527200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-18T05:00:00.000Z,476.0699208091,487.4293375935,475.7712630285,481.8342590332,28573500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-19T05:00:00.000Z,485.1992432324,485.6870914456,480.3508395546,483.7656555176,70836100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-22T05:00:00.000Z,483.9647726312,486.563216944,480.5499868949,482.770111084,16963000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-23T05:00:00.000Z,482.8298239351,485.6671639887,482.5908673291,484.6915283203,14683600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-24T05:00:00.000Z,483.5267014178,486.9912835676,482.6804638671,485.8563232422,5855900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-26T05:00:00.000Z,484.5521325366,485.9558848601,483.8054577081,485.5476989746,8842200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-29T05:00:00.000Z,482.7103401528,486.1848877649,482.0333622504,484.9404296875,10893400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-30T05:00:00.000Z,483.7755794176,487.5089534635,483.347493152,485.3187255859,13944500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2025-12-31T05:00:00.000Z,485.677152395,485.9758405711,481.1572720274,481.4758605957,15601600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-02T05:00:00.000Z,482.2424487227,482.5112407273,468.0755271597,470.8432006836,25571600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-05T05:00:00.000Z,471.9582585651,473.9593569779,467.4184776979,470.7536315918,25250300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-06T05:00:00.000Z,471.6993793578,476.6174801296,467.6673473241,476.3885192871,23037700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-07T05:00:00.000Z,477.632964586,487.5288974221,475.8309917617,481.3265075684,25564200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-08T05:00:00.000Z,479.1063927689,480.5201105081,473.7502403609,475.9902648926,18162600,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-09T05:00:00.000Z,471.9582322108,477.6927047259,470.1064931841,477.155090332,18491000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-12T05:00:00.000Z,474.5566738595,478.8574978399,473.5710424124,475.0643920898,23519900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-13T05:00:00.000Z,472.5754833441,473.6706125344,463.8842075304,468.5832824707,28545800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-14T05:00:00.000Z,464.3919198839,466.1242261748,455.1431293964,457.3433227539,28184300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-15T05:00:00.000Z,462.062293142,462.1917216409,453.8787357568,454.6353759766,23225800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-16T05:00:00.000Z,455.800168341,461.1364202404,454.4561779573,457.8211669922,34246700,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-20T05:00:00.000Z,449.2195254561,454.7747732582,447.2881239806,452.5048828125,26130000,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-21T05:00:00.000Z,450.5934019352,450.6829992739,436.7351029498,442.1410217285,37980500,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-22T05:00:00.000Z,445.6354487179,450.8323067933,442.728411703,449.1398620605,25349400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-23T05:00:00.000Z,449.8665935761,469.0113467802,448.5325382185,463.884185791,38000200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-26T05:00:00.000Z,463.2470406576,472.1474075016,459.951718009,468.1950073242,29291200,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-27T05:00:00.000Z,471.5998386603,480.7291659761,471.0622242712,478.4493103027,29213900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-28T05:00:00.000Z,481.0676716159,481.5953206365,475.8807787479,479.4946899414,36875400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-29T05:00:00.000Z,438.0392806211,440.5381621786,419.1533835041,431.5780639648,128855300,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-01-30T05:00:00.000Z,437.2229597325,437.6510460422,424.5593524473,428.3823242188,58566800,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-02T05:00:00.000Z,428.3325178975,428.8303011437,420.3779513469,421.492980957,42219900,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-03T05:00:00.000Z,420.1390072257,420.1788080084,406.7486263222,409.3868713379,61424100,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
2026-02-04T05:00:00.000Z,409.1778088233,417.9387813849,407.4256021581,412.3536682129,45012400,0.0,0.0,MSFT,微软,Microsoft Corporation,USD
